ligand,receptor,secreted
BDNF,TRPC1,TRUE
CXCL12,GNAI2,FALSE
PF4,GNAI2,TRUE
EPOR,TRPC3,FALSE
EPOR,EPO,FALSE
IL10,EPO,TRUE
IFNG,EPO,TRUE
KITLG,EPO,TRUE
PTPN6,EPO,TRUE
CSF2,EPO,TRUE
IL1B,EPO,TRUE
IL3,EPO,TRUE
IL6R,EPO,FALSE
IL9,EPO,TRUE
KL,TRPV6,FALSE
S100A10,TRPV6,TRUE
RGS2,TRPV6,FALSE
FGF3,NTRK2,TRUE
IGF1,NTRK2,TRUE
IGF2,NTRK2,TRUE
FLT3LG,NTRK2,FALSE
KITLG,NTRK2,TRUE
EGF,NTRK2,TRUE
NGF,NTRK2,TRUE
TGFA,NTRK2,FALSE
CSF1,NTRK2,FALSE
HGF,NTRK2,TRUE
INS,NTRK2,TRUE
AREG,NTRK2,TRUE
PDGFC,NTRK2,FALSE
PDGFA,NTRK2,TRUE
PDGFB,NTRK2,FALSE
FGF1,NTRK2,TRUE
FGF2,NTRK2,TRUE
FGF4,NTRK2,TRUE
FGF7,NTRK2,TRUE
FGF8,NTRK2,TRUE
FGF9,NTRK2,FALSE
FGF10,NTRK2,FALSE
VEGFB,NTRK2,TRUE
EFNA1,NTRK2,FALSE
EFNA2,NTRK2,FALSE
EFNA5,NTRK2,FALSE
EFNA3,NTRK2,FALSE
EFNA4,NTRK2,FALSE
ANGPT2,NTRK2,TRUE
ANGPT1,NTRK2,TRUE
ANGPT4,NTRK2,TRUE
PDGFD,NTRK2,TRUE
FGF6,NTRK2,TRUE
FGF17,NTRK2,TRUE
FGF18,NTRK2,TRUE
FGF22,NTRK2,TRUE
BDNF,NTRK2,TRUE
NTF3,NTRK2,TRUE
EREG,NTRK2,TRUE
VEGFA,NTRK2,FALSE
VEGFC,NTRK2,TRUE
VEGFD,NTRK2,TRUE
NTF4,NTRK2,TRUE
FGF5,NTRK2,TRUE
FGF19,NTRK2,TRUE
FGF16,NTRK2,TRUE
FGF21,NTRK2,TRUE
FGF20,NTRK2,TRUE
FGF23,NTRK2,TRUE
PGF,NTRK2,FALSE
FGF3,EPHA3,TRUE
IGF1,EPHA3,TRUE
IGF2,EPHA3,TRUE
FLT3LG,EPHA3,FALSE
KITLG,EPHA3,TRUE
EGF,EPHA3,TRUE
NGF,EPHA3,TRUE
TGFA,EPHA3,FALSE
CSF1,EPHA3,FALSE
HGF,EPHA3,TRUE
INS,EPHA3,TRUE
AREG,EPHA3,TRUE
PDGFC,EPHA3,FALSE
PDGFA,EPHA3,TRUE
PDGFB,EPHA3,FALSE
FGF1,EPHA3,TRUE
FGF2,EPHA3,TRUE
FGF4,EPHA3,TRUE
FGF7,EPHA3,TRUE
FGF8,EPHA3,TRUE
FGF9,EPHA3,FALSE
FGF10,EPHA3,FALSE
VEGFB,EPHA3,TRUE
EFNA1,EPHA3,FALSE
EFNA2,EPHA3,FALSE
EFNA5,EPHA3,FALSE
EFNA3,EPHA3,FALSE
EFNA4,EPHA3,FALSE
EFNB2,EPHA3,FALSE
ANGPT2,EPHA3,TRUE
ANGPT1,EPHA3,TRUE
ANGPT4,EPHA3,TRUE
PDGFD,EPHA3,TRUE
FGF6,EPHA3,TRUE
FGF17,EPHA3,TRUE
FGF18,EPHA3,TRUE
FGF22,EPHA3,TRUE
BDNF,EPHA3,TRUE
NTF3,EPHA3,TRUE
EREG,EPHA3,TRUE
VEGFA,EPHA3,FALSE
VEGFC,EPHA3,TRUE
VEGFD,EPHA3,TRUE
NTF4,EPHA3,TRUE
FGF5,EPHA3,TRUE
FGF19,EPHA3,TRUE
FGF16,EPHA3,TRUE
FGF21,EPHA3,TRUE
FGF20,EPHA3,TRUE
FGF23,EPHA3,TRUE
PGF,EPHA3,FALSE
FGF3,EPHA4,TRUE
IGF1,EPHA4,TRUE
IGF2,EPHA4,TRUE
FLT3LG,EPHA4,FALSE
KITLG,EPHA4,TRUE
EGF,EPHA4,TRUE
NGF,EPHA4,TRUE
TGFA,EPHA4,FALSE
CSF1,EPHA4,FALSE
HGF,EPHA4,TRUE
INS,EPHA4,TRUE
AREG,EPHA4,TRUE
PDGFC,EPHA4,FALSE
PDGFA,EPHA4,TRUE
PDGFB,EPHA4,FALSE
FGF1,EPHA4,TRUE
FGF2,EPHA4,TRUE
FGF4,EPHA4,TRUE
FGF7,EPHA4,TRUE
FGF8,EPHA4,TRUE
FGF9,EPHA4,FALSE
FGF10,EPHA4,FALSE
VEGFB,EPHA4,TRUE
EFNA1,EPHA4,FALSE
EFNA2,EPHA4,FALSE
EFNA5,EPHA4,FALSE
EFNB3,EPHA4,FALSE
EFNA3,EPHA4,FALSE
EFNA4,EPHA4,FALSE
EFNB2,EPHA4,FALSE
ANGPT2,EPHA4,TRUE
ANGPT1,EPHA4,TRUE
ANGPT4,EPHA4,TRUE
PDGFD,EPHA4,TRUE
FGF6,EPHA4,TRUE
FGF17,EPHA4,TRUE
FGF18,EPHA4,TRUE
FGF22,EPHA4,TRUE
FGFR3,EPHA4,FALSE
BDNF,EPHA4,TRUE
NTF3,EPHA4,TRUE
EFNB1,EPHA4,FALSE
EREG,EPHA4,TRUE
VEGFA,EPHA4,FALSE
VEGFC,EPHA4,TRUE
VEGFD,EPHA4,TRUE
NTF4,EPHA4,TRUE
FGFR4,EPHA4,FALSE
FGF5,EPHA4,TRUE
FGF19,EPHA4,TRUE
FGF16,EPHA4,TRUE
FGF21,EPHA4,TRUE
FGF20,EPHA4,TRUE
FGF23,EPHA4,TRUE
PGF,EPHA4,FALSE
BDNF,GRIN2A,TRUE
ANXA1,GRIN2A,FALSE
IL16,GRIN2A,FALSE
IFNG,GRIA1,TRUE
BDNF,GRIA1,TRUE
GCG,GRIA1,TRUE
NTS,GRIA1,TRUE
C1QL1,GRIA1,TRUE
EGF,RACK1,TRUE
AGTRAP,RACK1,FALSE
FAS,PTPRC,FALSE
LGALS9,PTPRC,TRUE
LGALS1,PTPRC,FALSE
NID1,PTPRF,TRUE
LRRC4B,PTPRF,FALSE
CD80,CTLA4,FALSE
ICOSLG,CTLA4,FALSE
IL1B,GRIN2B,TRUE
EFNB2,GRIN2B,FALSE
BDNF,GRIN2B,TRUE
VEGFA,GRIN2B,FALSE
IL16,GRIN2B,FALSE
PTPN11,LAT,FALSE
PTPN6,LAT,TRUE
HLA-A,LAT,FALSE
CD8A,LAT,FALSE
CD8B,LAT,FALSE
RAC1,PRKCA,FALSE
TLN1,PRKCA,FALSE
MST1,PRKCA,TRUE
PTPN11,PRKCA,FALSE
PTPN6,PRKCA,TRUE
IL1B,PRKCA,TRUE
FLT4,PRKCA,FALSE
VEGFC,PRKCA,TRUE
VEGFD,PRKCA,TRUE
VCL,PRKCA,FALSE
SNCA,PRKCA,TRUE
RAC1,ITGB1,FALSE
TLN1,ITGB1,FALSE
CSF2,ITGB1,TRUE
HGF,ITGB1,TRUE
TGFB1,ITGB1,FALSE
TGFB3,ITGB1,TRUE
ANGPT1,ITGB1,TRUE
MDK,ITGB1,TRUE
FLT4,ITGB1,FALSE
CXCL12,ITGB1,FALSE
VEGFA,ITGB1,FALSE
VEGFC,ITGB1,TRUE
VEGFD,ITGB1,TRUE
RELN,ITGB1,FALSE
VTN,ITGB1,TRUE
SEMA7A,ITGB1,FALSE
THBS1,ITGB1,FALSE
THBS2,ITGB1,FALSE
VWF,ITGB1,TRUE
VCAM1,ITGB1,FALSE
VCAN,ITGB1,FALSE
LGALS1,ITGB1,FALSE
COMP,ITGB1,TRUE
LAMB1,ITGB1,FALSE
LAMA4,ITGB1,FALSE
LAMA5,ITGB1,FALSE
LAMC1,ITGB1,FALSE
LGALS3BP,ITGB1,FALSE
LAMC2,ITGB1,FALSE
NID1,ITGB1,TRUE
TNC,ITGB1,FALSE
LUM,ITGB1,TRUE
TFF2,ITGB1,TRUE
TFF1,ITGB1,TRUE
COL6A3,ITGB1,TRUE
JAM3,ITGB1,FALSE
PLG,ITGB1,TRUE
LAMA3,ITGB1,FALSE
FBLN1,ITGB1,TRUE
ICAM4,ITGB1,FALSE
LAMC3,ITGB1,FALSE
ANGPTL2,ITGB1,TRUE
COL16A1,ITGB1,TRUE
LAMA1,ITGB1,FALSE
LAMB3,ITGB1,FALSE
SPP1,ITGB1,TRUE
LAMA2,ITGB1,FALSE
LAMB2,ITGB1,FALSE
CHAD,ITGB1,FALSE
NPNT,ITGB1,TRUE
DSPP,ITGB1,TRUE
SPON2,ITGB1,TRUE
COL6A6,ITGB1,TRUE
THBS4,ITGB1,FALSE
WISP1,ITGB1,FALSE
CLEC11A,ITGB1,TRUE
PLA2G2A,ITGB1,FALSE
DUSP18,ITGB1,FALSE
COL11A2,ITGB1,TRUE
CSF3,PLAUR,TRUE
IL1B,PLAUR,TRUE
IFNA1,PLAUR,FALSE
BMP8B,PLAUR,TRUE
KNG1,PLAUR,TRUE
VTN,PLAUR,TRUE
PLG,PLAUR,TRUE
TLN1,ITGB3,FALSE
CCNA2,ITGB3,FALSE
CSF1,ITGB3,FALSE
TGFB1,ITGB3,FALSE
TGFB3,ITGB3,TRUE
FGF2,ITGB3,TRUE
KDR,ITGB3,FALSE
CXCL12,ITGB3,FALSE
CX3CL1,ITGB3,FALSE
VEGFA,ITGB3,FALSE
RELN,ITGB3,FALSE
VTN,ITGB3,TRUE
THBS1,ITGB3,FALSE
THBS2,ITGB3,FALSE
VWF,ITGB3,TRUE
PLAUR,ITGB3,FALSE
COMP,ITGB3,TRUE
LAMB1,ITGB3,FALSE
LAMA4,ITGB3,FALSE
LAMA5,ITGB3,FALSE
LAMC1,ITGB3,FALSE
LAMC2,ITGB3,FALSE
NID1,ITGB3,TRUE
TNC,ITGB3,FALSE
MFGE8,ITGB3,TRUE
COL6A3,ITGB3,TRUE
LAMA3,ITGB3,FALSE
DMP1,ITGB3,TRUE
ICAM4,ITGB3,FALSE
LAMC3,ITGB3,FALSE
ANGPTL3,ITGB3,FALSE
LAMA1,ITGB3,FALSE
LAMB3,ITGB3,FALSE
SPP1,ITGB3,TRUE
FBLN2,ITGB3,TRUE
LAMA2,ITGB3,FALSE
LAMB2,ITGB3,FALSE
EDIL3,ITGB3,FALSE
CHAD,ITGB3,FALSE
COL6A6,ITGB3,TRUE
THBS4,ITGB3,FALSE
IL32,ITGB3,TRUE
PLA2G2A,ITGB3,FALSE
CYR61,ITGB3,FALSE
COL11A2,ITGB3,TRUE
WNT1,ITGB4,FALSE
KIT,ITGB4,FALSE
EGF,ITGB4,TRUE
EPHA3,ITGB4,FALSE
TEK,ITGB4,FALSE
FGFR3,ITGB4,FALSE
KDR,ITGB4,FALSE
FLT4,ITGB4,FALSE
DDR1,ITGB4,FALSE
RELN,ITGB4,FALSE
VTN,ITGB4,TRUE
FGFR4,ITGB4,FALSE
THBS1,ITGB4,FALSE
THBS2,ITGB4,FALSE
VWF,ITGB4,TRUE
COMP,ITGB4,TRUE
LAMB1,ITGB4,FALSE
LAMA4,ITGB4,FALSE
LAMA5,ITGB4,FALSE
LAMC1,ITGB4,FALSE
LAMC2,ITGB4,FALSE
TNC,ITGB4,FALSE
COL6A3,ITGB4,TRUE
LAMA3,ITGB4,FALSE
LAMC3,ITGB4,FALSE
LAMA1,ITGB4,FALSE
LAMB3,ITGB4,FALSE
SPP1,ITGB4,TRUE
LAMA2,ITGB4,FALSE
LAMB2,ITGB4,FALSE
CHAD,ITGB4,FALSE
COL6A6,ITGB4,TRUE
THBS4,ITGB4,FALSE
ECM1,ITGB4,TRUE
DUSP18,ITGB4,FALSE
COL11A2,ITGB4,TRUE
ICAM1,SPN,FALSE
PTPN6,CD3E,TRUE
CD80,CD3E,FALSE
IL23A,CD3E,TRUE
IL12B,CD3E,TRUE
LGI3,FLOT1,TRUE
SEMA3A,PLXNA2,TRUE
SEMA6B,PLXNA2,FALSE
CD5L,CD5,TRUE
NECTIN2,CD226,FALSE
NOTCH1,APP,FALSE
IGF1,APP,TRUE
CD40LG,APP,FALSE
TGFB1,APP,FALSE
IAPP,APP,TRUE
IL18,APP,TRUE
SLIT2,APP,TRUE
APOE,APP,TRUE
SPON1,APP,TRUE
PTPN6,CD300LF,TRUE
PTPN6,PECAM1,TRUE
EFNB2,PECAM1,FALSE
KDR,PECAM1,FALSE
CD177,PECAM1,FALSE
KDR,PTPRJ,FALSE
VEGFA,PTPRJ,FALSE
THBS1,PTPRJ,FALSE
CD58,CD2,FALSE
CD59,CD2,FALSE
CD48,CD2,FALSE
FGF3,PDGFRB,TRUE
TP53,PDGFRB,FALSE
IGF1,PDGFRB,TRUE
RAC1,PDGFRB,FALSE
KIT,PDGFRB,FALSE
IGF2,PDGFRB,TRUE
FLT3LG,PDGFRB,FALSE
KITLG,PDGFRB,TRUE
EGF,PDGFRB,TRUE
NGF,PDGFRB,TRUE
TGFA,PDGFRB,FALSE
PTPN11,PDGFRB,FALSE
CSF1,PDGFRB,FALSE
HGF,PDGFRB,TRUE
INS,PDGFRB,TRUE
AREG,PDGFRB,TRUE
PDGFC,PDGFRB,FALSE
PDGFA,PDGFRB,TRUE
PDGFB,PDGFRB,FALSE
FGF1,PDGFRB,TRUE
FGF2,PDGFRB,TRUE
FGF4,PDGFRB,TRUE
FGF7,PDGFRB,TRUE
FGF8,PDGFRB,TRUE
FGF9,PDGFRB,FALSE
FGF10,PDGFRB,FALSE
VEGFB,PDGFRB,TRUE
EFNA1,PDGFRB,FALSE
EFNA2,PDGFRB,FALSE
EFNA5,PDGFRB,FALSE
EFNA3,PDGFRB,FALSE
EFNA4,PDGFRB,FALSE
ANGPT2,PDGFRB,TRUE
ANGPT1,PDGFRB,TRUE
ANGPT4,PDGFRB,TRUE
PDGFD,PDGFRB,TRUE
FGF6,PDGFRB,TRUE
FGF17,PDGFRB,TRUE
FGF18,PDGFRB,TRUE
FGF22,PDGFRB,TRUE
BDNF,PDGFRB,TRUE
NTF3,PDGFRB,TRUE
EREG,PDGFRB,TRUE
VEGFA,PDGFRB,FALSE
VEGFC,PDGFRB,TRUE
VEGFD,PDGFRB,TRUE
NTF4,PDGFRB,TRUE
FGF11,PDGFRB,TRUE
FGF14,PDGFRB,TRUE
FGF12,PDGFRB,TRUE
FGF13,PDGFRB,TRUE
FGF5,PDGFRB,TRUE
FGF19,PDGFRB,TRUE
FGF16,PDGFRB,TRUE
FGF21,PDGFRB,TRUE
FGF20,PDGFRB,TRUE
FGF23,PDGFRB,TRUE
PGF,PDGFRB,FALSE
MFGE8,PDGFRB,TRUE
PTPN6,CD247,TRUE
CD80,CD247,FALSE
PTPN6,CD79A,TRUE
CXCL8,CD79A,TRUE
CXCL9,FCGR2A,FALSE
PTPN6,CD79B,TRUE
FGF3,AATK,TRUE
IGF1,AATK,TRUE
IGF2,AATK,TRUE
FLT3LG,AATK,FALSE
KITLG,AATK,TRUE
EGF,AATK,TRUE
NGF,AATK,TRUE
TGFA,AATK,FALSE
CSF1,AATK,FALSE
HGF,AATK,TRUE
INS,AATK,TRUE
AREG,AATK,TRUE
PDGFC,AATK,FALSE
PDGFA,AATK,TRUE
PDGFB,AATK,FALSE
FGF1,AATK,TRUE
FGF2,AATK,TRUE
FGF4,AATK,TRUE
FGF7,AATK,TRUE
FGF8,AATK,TRUE
FGF9,AATK,FALSE
FGF10,AATK,FALSE
VEGFB,AATK,TRUE
EFNA1,AATK,FALSE
EFNA2,AATK,FALSE
EFNA5,AATK,FALSE
EFNA3,AATK,FALSE
EFNA4,AATK,FALSE
ANGPT2,AATK,TRUE
ANGPT1,AATK,TRUE
ANGPT4,AATK,TRUE
PDGFD,AATK,TRUE
FGF6,AATK,TRUE
FGF17,AATK,TRUE
FGF18,AATK,TRUE
FGF22,AATK,TRUE
BDNF,AATK,TRUE
NTF3,AATK,TRUE
EREG,AATK,TRUE
VEGFA,AATK,FALSE
VEGFC,AATK,TRUE
VEGFD,AATK,TRUE
NTF4,AATK,TRUE
FGF5,AATK,TRUE
FGF19,AATK,TRUE
FGF16,AATK,TRUE
FGF21,AATK,TRUE
FGF20,AATK,TRUE
FGF23,AATK,TRUE
PGF,AATK,FALSE
PTPN6,CD3G,TRUE
CD80,CD3G,FALSE
HLA-A,CD3G,FALSE
HLA-B,CD3G,FALSE
HLA-C,CD3G,FALSE
FGF3,EPHB2,TRUE
IGF1,EPHB2,TRUE
IGF2,EPHB2,TRUE
FLT3LG,EPHB2,FALSE
KITLG,EPHB2,TRUE
EGF,EPHB2,TRUE
NGF,EPHB2,TRUE
TGFA,EPHB2,FALSE
CSF1,EPHB2,FALSE
HGF,EPHB2,TRUE
TGFB1,EPHB2,FALSE
INS,EPHB2,TRUE
AREG,EPHB2,TRUE
PDGFC,EPHB2,FALSE
PDGFA,EPHB2,TRUE
PDGFB,EPHB2,FALSE
FGF1,EPHB2,TRUE
FGF2,EPHB2,TRUE
FGF4,EPHB2,TRUE
FGF7,EPHB2,TRUE
FGF8,EPHB2,TRUE
FGF9,EPHB2,FALSE
FGF10,EPHB2,FALSE
VEGFB,EPHB2,TRUE
EFNA1,EPHB2,FALSE
EFNA2,EPHB2,FALSE
EFNA5,EPHB2,FALSE
EFNB3,EPHB2,FALSE
EFNA3,EPHB2,FALSE
EFNA4,EPHB2,FALSE
EFNB2,EPHB2,FALSE
ANGPT2,EPHB2,TRUE
ANGPT1,EPHB2,TRUE
ANGPT4,EPHB2,TRUE
PDGFD,EPHB2,TRUE
FGF6,EPHB2,TRUE
FGF17,EPHB2,TRUE
FGF18,EPHB2,TRUE
FGF22,EPHB2,TRUE
BDNF,EPHB2,TRUE
NTF3,EPHB2,TRUE
EFNB1,EPHB2,FALSE
AFDN,EPHB2,FALSE
CXCL12,EPHB2,FALSE
EREG,EPHB2,TRUE
VEGFA,EPHB2,FALSE
VEGFC,EPHB2,TRUE
VEGFD,EPHB2,TRUE
NTF4,EPHB2,TRUE
TNFSF11,EPHB2,FALSE
L1CAM,EPHB2,FALSE
FGF5,EPHB2,TRUE
FGF19,EPHB2,TRUE
FGF16,EPHB2,TRUE
FGF21,EPHB2,TRUE
FGF20,EPHB2,TRUE
FGF23,EPHB2,TRUE
PGF,EPHB2,FALSE
FGF3,ERBB3,TRUE
IGF1,ERBB3,TRUE
IGF2,ERBB3,TRUE
FLT3LG,ERBB3,FALSE
KITLG,ERBB3,TRUE
EGF,ERBB3,TRUE
NRG1,ERBB3,FALSE
NGF,ERBB3,TRUE
TGFA,ERBB3,FALSE
PTPN11,ERBB3,FALSE
CSF1,ERBB3,FALSE
HGF,ERBB3,TRUE
INS,ERBB3,TRUE
NRG3,ERBB3,TRUE
AREG,ERBB3,TRUE
NRG4,ERBB3,TRUE
LRIG1,ERBB3,FALSE
PDGFC,ERBB3,FALSE
PDGFA,ERBB3,TRUE
PDGFB,ERBB3,FALSE
FGF1,ERBB3,TRUE
FGF2,ERBB3,TRUE
FGF4,ERBB3,TRUE
FGF7,ERBB3,TRUE
FGF8,ERBB3,TRUE
FGF9,ERBB3,FALSE
FGF10,ERBB3,FALSE
VEGFB,ERBB3,TRUE
EFNA1,ERBB3,FALSE
EFNA2,ERBB3,FALSE
EFNA5,ERBB3,FALSE
EFNA3,ERBB3,FALSE
EFNA4,ERBB3,FALSE
ANGPT2,ERBB3,TRUE
ANGPT1,ERBB3,TRUE
ANGPT4,ERBB3,TRUE
NRG2,ERBB3,TRUE
BTC,ERBB3,TRUE
PDGFD,ERBB3,TRUE
FGF6,ERBB3,TRUE
FGF17,ERBB3,TRUE
FGF18,ERBB3,TRUE
FGF22,ERBB3,TRUE
BDNF,ERBB3,TRUE
NTF3,ERBB3,TRUE
EREG,ERBB3,TRUE
VEGFA,ERBB3,FALSE
VEGFC,ERBB3,TRUE
VEGFD,ERBB3,TRUE
GDF15,ERBB3,TRUE
NTF4,ERBB3,TRUE
L1CAM,ERBB3,FALSE
FGF5,ERBB3,TRUE
FGF19,ERBB3,TRUE
FGF16,ERBB3,TRUE
FGF21,ERBB3,TRUE
FGF20,ERBB3,TRUE
FGF23,ERBB3,TRUE
PGF,ERBB3,FALSE
KL,IGF1R,FALSE
FGF3,IGF1R,TRUE
TP53,IGF1R,FALSE
IGF1,IGF1R,TRUE
IGF2,IGF1R,TRUE
FLT3LG,IGF1R,FALSE
KITLG,IGF1R,TRUE
EGF,IGF1R,TRUE
NGF,IGF1R,TRUE
TGFA,IGF1R,FALSE
PTPN11,IGF1R,FALSE
CSF1,IGF1R,FALSE
HGF,IGF1R,TRUE
INS,IGF1R,TRUE
PRL,IGF1R,TRUE
AREG,IGF1R,TRUE
PDGFC,IGF1R,FALSE
PDGFA,IGF1R,TRUE
PDGFB,IGF1R,FALSE
FGF1,IGF1R,TRUE
FGF2,IGF1R,TRUE
FGF4,IGF1R,TRUE
FGF7,IGF1R,TRUE
FGF8,IGF1R,TRUE
FGF9,IGF1R,FALSE
FGF10,IGF1R,FALSE
VEGFB,IGF1R,TRUE
EFNA1,IGF1R,FALSE
EFNA2,IGF1R,FALSE
EFNA5,IGF1R,FALSE
EFNA3,IGF1R,FALSE
EFNA4,IGF1R,FALSE
ANGPT2,IGF1R,TRUE
ANGPT1,IGF1R,TRUE
ANGPT4,IGF1R,TRUE
PDGFD,IGF1R,TRUE
FGF6,IGF1R,TRUE
FGF17,IGF1R,TRUE
FGF18,IGF1R,TRUE
FGF22,IGF1R,TRUE
BDNF,IGF1R,TRUE
NTF3,IGF1R,TRUE
EREG,IGF1R,TRUE
VEGFA,IGF1R,FALSE
VEGFC,IGF1R,TRUE
VEGFD,IGF1R,TRUE
NTF4,IGF1R,TRUE
FGF11,IGF1R,TRUE
FGF14,IGF1R,TRUE
FGF12,IGF1R,TRUE
FGF13,IGF1R,TRUE
FGF5,IGF1R,TRUE
FGF19,IGF1R,TRUE
FGF16,IGF1R,TRUE
FGF21,IGF1R,TRUE
FGF20,IGF1R,TRUE
FGF23,IGF1R,TRUE
PGF,IGF1R,FALSE
FGF3,KIT,TRUE
IGF1,KIT,TRUE
IGF2,KIT,TRUE
FLT3LG,KIT,FALSE
KITLG,KIT,TRUE
EGF,KIT,TRUE
NGF,KIT,TRUE
TGFA,KIT,FALSE
PTPN11,KIT,FALSE
PTPN6,KIT,TRUE
CSF1,KIT,FALSE
HGF,KIT,TRUE
INS,KIT,TRUE
AREG,KIT,TRUE
PDGFC,KIT,FALSE
PDGFA,KIT,TRUE
PDGFB,KIT,FALSE
FGF1,KIT,TRUE
FGF2,KIT,TRUE
FGF4,KIT,TRUE
FGF7,KIT,TRUE
FGF8,KIT,TRUE
FGF9,KIT,FALSE
FGF10,KIT,FALSE
VEGFB,KIT,TRUE
EFNA1,KIT,FALSE
EFNA2,KIT,FALSE
EFNA5,KIT,FALSE
EFNA3,KIT,FALSE
EFNA4,KIT,FALSE
ANGPT2,KIT,TRUE
ANGPT1,KIT,TRUE
ANGPT4,KIT,TRUE
PDGFD,KIT,TRUE
FGF6,KIT,TRUE
FGF17,KIT,TRUE
FGF18,KIT,TRUE
FGF22,KIT,TRUE
BDNF,KIT,TRUE
NTF3,KIT,TRUE
EREG,KIT,TRUE
VEGFA,KIT,FALSE
VEGFC,KIT,TRUE
VEGFD,KIT,TRUE
NTF4,KIT,TRUE
FGF5,KIT,TRUE
FGF19,KIT,TRUE
FGF16,KIT,TRUE
FGF21,KIT,TRUE
FGF20,KIT,TRUE
FGF23,KIT,TRUE
PGF,KIT,FALSE
CLEC11A,KIT,TRUE
FGF3,MST1R,TRUE
IGF1,MST1R,TRUE
IGF2,MST1R,TRUE
FLT3LG,MST1R,FALSE
KITLG,MST1R,TRUE
EGF,MST1R,TRUE
MST1,MST1R,TRUE
NGF,MST1R,TRUE
TGFA,MST1R,FALSE
CSF1,MST1R,FALSE
HGF,MST1R,TRUE
TGFB1,MST1R,FALSE
INS,MST1R,TRUE
AREG,MST1R,TRUE
PDGFC,MST1R,FALSE
PDGFA,MST1R,TRUE
PDGFB,MST1R,FALSE
FGF1,MST1R,TRUE
FGF2,MST1R,TRUE
FGF4,MST1R,TRUE
FGF7,MST1R,TRUE
FGF8,MST1R,TRUE
FGF9,MST1R,FALSE
FGF10,MST1R,FALSE
VEGFB,MST1R,TRUE
EFNA1,MST1R,FALSE
EFNA2,MST1R,FALSE
EFNA5,MST1R,FALSE
EFNA3,MST1R,FALSE
EFNA4,MST1R,FALSE
ANGPT2,MST1R,TRUE
ANGPT1,MST1R,TRUE
ANGPT4,MST1R,TRUE
PDGFD,MST1R,TRUE
FGF6,MST1R,TRUE
FGF17,MST1R,TRUE
FGF18,MST1R,TRUE
FGF22,MST1R,TRUE
BDNF,MST1R,TRUE
NTF3,MST1R,TRUE
EREG,MST1R,TRUE
VEGFA,MST1R,FALSE
VEGFC,MST1R,TRUE
VEGFD,MST1R,TRUE
NTF4,MST1R,TRUE
FGF5,MST1R,TRUE
FGF19,MST1R,TRUE
FGF16,MST1R,TRUE
FGF21,MST1R,TRUE
FGF20,MST1R,TRUE
FGF23,MST1R,TRUE
PGF,MST1R,FALSE
EGF,PLD2,TRUE
TEK,PLD2,FALSE
ANGPT1,PLD2,TRUE
PI3,PLD2,TRUE
ARF6,PLD2,FALSE
ARF4,PLD2,FALSE
SNCA,PLD2,TRUE
FGF2,SDC3,TRUE
MDK,SDC3,TRUE
PTN,SDC3,TRUE
CXCL8,SDC3,TRUE
AGRP,SDC3,FALSE
PSPN,SDC3,TRUE
THBS1,SDC3,FALSE
THBS2,SDC3,FALSE
COMP,SDC3,TRUE
TNC,SDC3,FALSE
COL6A3,SDC3,TRUE
ANGPTL4,SDC3,TRUE
COL6A6,SDC3,TRUE
THBS4,SDC3,FALSE
COL11A2,SDC3,TRUE
SLIT2,DCC,TRUE
NTN1,DCC,TRUE
NTN4,DCC,TRUE
DRAXIN,DCC,TRUE
TGFB1,CD28,FALSE
FASLG,CD28,FALSE
CD80,CD28,FALSE
IL2,CD28,TRUE
IL12A,CD28,TRUE
HLA-A,CD28,FALSE
ICOSLG,CD28,FALSE
CD8A,CD28,FALSE
HLA-DRA,CD28,FALSE
HLA-DRB1,CD28,FALSE
CD8B,CD28,FALSE
WNT1,CD36,FALSE
INS,CD36,TRUE
SAA1,CD36,TRUE
THBS1,CD36,FALSE
THBS2,CD36,FALSE
COMP,CD36,TRUE
S100A8,CD36,TRUE
S100A12,CD36,TRUE
S100A9,CD36,TRUE
THBS4,CD36,FALSE
TP53,FASLG,FALSE
IFNG,FASLG,TRUE
IL12A,FASLG,TRUE
IL12B,FASLG,TRUE
TNFRSF6B,FASLG,FALSE
KIT,CSF2RB,FALSE
PTPN11,CSF2RB,FALSE
PTPN6,CSF2RB,TRUE
CSF3,CSF2RB,TRUE
CSF2,CSF2RB,TRUE
IL3,CSF2RB,TRUE
IL5,CSF2RB,TRUE
KDR,CSF2RB,FALSE
PTPN6,IL7R,TRUE
TSLP,IL7R,TRUE
IL7,IL7R,TRUE
IL6,IL2RB,TRUE
PTPN6,IL2RB,TRUE
IL2,IL2RB,TRUE
IL15,IL2RB,FALSE
IL1RN,IL2RB,TRUE
IL15RA,IL2RB,FALSE
HLA-A,IL2RB,FALSE
CD8A,IL2RB,FALSE
CD8B,IL2RB,FALSE
FGF3,ERBB2,TRUE
IGF1,ERBB2,TRUE
EPO,ERBB2,FALSE
IFNG,ERBB2,TRUE
IGF2,ERBB2,TRUE
FLT3LG,ERBB2,FALSE
KITLG,ERBB2,TRUE
EGF,ERBB2,TRUE
NRG1,ERBB2,FALSE
NGF,ERBB2,TRUE
TGFA,ERBB2,FALSE
PTPN11,ERBB2,FALSE
CSF1,ERBB2,FALSE
HGF,ERBB2,TRUE
TGFB1,ERBB2,FALSE
TNF,ERBB2,FALSE
INS,ERBB2,TRUE
NRG3,ERBB2,TRUE
AREG,ERBB2,TRUE
HBEGF,ERBB2,FALSE
